price,area,bedrooms,bathrooms,washingmachine,dtcenter,dtrec,dthospital,hotwater,ac,furnish,parking,security
2228947,28,1,1,0,1.14,0.05,0.83,1,1,2,1,2
2910526,37,1,2,0,0.87,0.08,0.6,1,1,1,1,2
5710526,75,1,2,1,0.38,0.04,0.15,1,1,1,1,2
2652632,35,1,2,1,1.49,0.23,0.6,1,1,1,1,1
3868421,52,1,1,1,0.22,0.13,0.04,1,1,1,1,1
4454211,60,1,2,1,0.19,0.18,0.08,1,1,1,1,2
1621053,22,1,1,0,1.98,0.18,0.71,1,1,1,1,1
2210526,30,1,2,1,1.03,0.07,0.54,1,1,0,1,1
2354211,32,1,2,0,1.31,0.24,0.66,1,1,2,1,2
4660526,64,1,2,1,0.26,0.16,0.05,1,1,1,1,2
2763158,38,1,1,1,1.13,0.3,0.38,1,1,0,1,2
3242105,45,1,1,1,0.55,0.18,0.34,1,1,0,1,1
4310526,60,1,2,1,0.52,0.05,0.3,1,1,0,1,1
3536842,50,1,1,1,0.33,0.15,0.53,1,1,0,1,1
3371053,48,1,1,1,0.71,0.09,0.38,1,1,2,1,2
1400000,20,1,2,0,2.24,0.29,1.05,1,1,1,0,2
4190789,60,1,2,1,0.4,0.23,0.13,1,1,0,1,2
4863158,35,2,1,1,0.3,0.22,0.29,1,1,2,2,1
1805263,26,1,1,1,1.48,0.13,0.41,1,1,0,0,2
1731579,25,1,1,1,1.43,0.26,0.5,1,1,0,1,1
2063158,30,1,1,0,1.85,0.25,0.3,1,1,1,1,2
1989474,29,1,1,1,1.97,0.24,0.51,1,1,2,1,1
2468421,36,1,1,1,1.1,0.09,0.23,1,1,1,1,1
2394737,35,1,1,0,0.99,0.19,0.25,1,1,1,1,1
1641500,24,1,1,1,1.39,0.13,0.48,1,1,1,1,1
2376316,35,1,2,1,0.8,0.21,0.36,1,1,1,1,2
2376316,35,1,2,0,1.34,0.2,0.85,1,1,1,1,1
2376316,35,1,2,1,1.23,0.34,0.71,1,1,2,1,2
3389474,50,1,1,1,0.71,0.14,0.51,1,1,1,1,2
2354211,35,1,2,0,0.85,0.06,0.72,1,1,1,1,2
2394737,36,1,2,0,1.21,0.11,0.38,1,1,2,1,2
1197368,18,1,1,0,2.22,0.62,1.32,0,0,1,1,2
3978947,60,1,2,1,0.4,0.08,0.4,1,1,1,1,1
2450000,37,1,1,0,1,0.28,0.45,1,1,2,1,1
2251053,34,1,1,1,0.93,0.22,0.38,1,1,1,1,1
1915789,29,1,1,0,2.38,0.23,0.47,1,1,0,1,1
3960526,60,1,2,1,0.93,0.14,0.34,1,1,2,1,2
1764737,27,1,2,1,1.48,0.15,0.43,1,1,2,1,2
4126316,64,1,1,1,0.32,0.17,0.13,1,1,2,1,1
3868421,60,1,1,1,0.45,0.07,0.3,1,1,1,1,2
3868421,60,1,1,1,0.32,0.2,0.35,1,1,0,1,2
6447368,100,1,2,1,0.58,0.13,0.22,1,1,1,1,1
3087368,48,1,2,0,1.04,0.12,0.29,1,1,0,1,1
1915789,30,1,2,1,1.51,0.12,0.93,1,1,2,1,2
3057895,48,1,2,0,0.87,0.18,0.13,1,1,0,1,1
2413158,38,1,1,0,1.88,0.43,0.22,1,1,1,1,1
4568421,72,1,2,1,0.22,0.28,0.14,1,1,0,1,2
2026316,32,1,2,1,2.23,0.33,0.79,1,1,1,1,1
3794737,60,1,2,1,0.59,0.24,0.5,1,1,2,1,1
4421053,70,1,1,1,0.41,0.05,0.24,1,1,1,1,2
2210526,35,1,1,0,1.09,0.17,0.69,1,1,1,1,1
2206842,35,1,2,1,1.83,0.36,0.82,1,1,1,1,2
2394737,38,1,2,1,1.06,0.12,0.65,1,1,1,1,1
2578947,41,1,1,1,1.57,0.39,0.67,1,1,1,1,2
2578947,41,1,1,1,1.11,0.17,0.28,1,1,1,1,2
1948947,31,1,1,0,1.39,0.44,1.02,1,1,1,1,1
4144737,66,1,1,1,0.62,0.19,0.35,1,1,2,1,2
1694737,27,1,1,0,2.24,0.2,0.62,1,1,0,0,2
2007895,32,1,2,1,1.29,0.5,1.01,1,1,1,1,2
3757895,60,1,1,1,0.58,0.25,0.17,1,1,1,1,1
2063158,33,1,1,1,2.12,0.14,0.31,1,1,2,1,1
4052632,65,1,1,1,0.69,0.2,0.17,1,1,0,1,2
4863158,78,1,1,1,0.24,0.27,0.39,1,1,1,1,1
2431579,39,1,1,1,1.76,0.33,0.39,1,1,1,1,1
3905263,63,1,1,1,0.6,0.25,0.24,1,1,0,1,2
2339474,38,1,1,1,1.56,0.15,1.1,1,1,1,1,2
2582632,42,1,1,0,1.23,0.26,0.49,1,1,2,1,1
3500000,57,1,1,1,0.98,0.11,0.46,1,1,2,1,1
2210526,36,1,1,0,1.64,0.09,0.47,1,1,0,1,2
1842105,30,1,1,0,2.32,0.45,0.75,1,1,1,1,1
4253126,70,1,1,1,0.35,0.2,0.33,1,1,2,1,1
2118421,35,1,1,0,1.48,0.35,0.86,1,1,2,1,2
2542105,42,1,1,0,1.55,0.31,0.86,1,1,0,1,2
2781579,46,1,1,0,1.32,0.29,0.51,1,1,1,1,2
3021053,50,1,1,0,0.35,0.32,0.2,1,1,1,1,2
2413158,40,1,1,0,1.39,0.14,1.04,1,1,2,1,1
3610526,60,1,1,1,0.42,0.18,0.28,1,1,2,1,1
2284211,19,2,2,1,0.87,0.08,0.32,1,1,1,1,2
2157105,36,1,1,1,2.22,0.31,0.65,1,1,2,1,2
1915789,32,1,1,0,2.15,0.1,0.63,1,1,1,1,1
3942105,66,1,1,1,0.92,0.17,0.11,1,1,2,1,2
3278947,55,1,1,1,0.66,0.2,0.1,1,1,0,1,1
1842105,31,1,1,0,2.16,0.19,0.29,1,1,0,1,2
2018947,34,1,1,1,1.92,0.12,0.25,1,1,0,1,2
3260526,55,1,1,1,0.65,0.24,0.58,1,1,1,1,1
3260526,55,1,1,1,0.97,0.1,0.32,1,1,2,1,1
2302632,39,1,1,0,1.71,0.26,0.59,1,1,0,1,2
2357895,40,1,1,0,1.62,0.38,0.63,1,1,2,1,2
2357895,40,1,1,0,1.21,0.33,1.06,1,1,1,1,2
4421053,75,1,1,1,0.32,0.29,0.39,1,1,0,1,1
2947368,50,1,1,0,0.87,0.17,0.46,1,1,2,1,1
1178947,20,1,1,0,2.6,0.67,0.88,1,0,0,1,1
2118421,36,1,1,1,1.82,0.24,1.09,1,1,1,1,2
1823684,31,1,1,1,1.67,0.42,0.5,1,1,0,0,2
3057895,52,1,1,0,0.69,0.11,0.33,1,1,1,1,2
1878947,32,1,1,1,2.88,0.1,0.25,1,1,2,1,2
1989474,34,1,1,1,2.31,0.37,1.04,1,1,1,1,2
994737,17,1,1,0,3.12,0.27,1.23,0,0,0,1,2
3500000,60,1,1,1,0.56,0.05,0.14,1,1,2,1,2
1400000,24,1,1,1,2.38,0.32,1.32,1,1,0,1,1
2391053,41,1,1,0,1.71,0.22,0.55,1,1,1,1,1
2155263,37,1,1,1,2.5,0.4,1.12,1,1,1,1,1
2560526,44,1,1,1,1.4,0.16,0.41,1,1,0,1,1
3488947,60,1,1,1,0.93,0.1,0.12,1,1,1,1,1
2321053,40,1,1,0,1.56,0.1,0.58,1,1,1,1,2
2431579,42,1,1,1,0.74,0.18,0.33,1,1,0,1,2
2947368,51,1,1,1,1.68,0.26,0.74,1,1,0,1,2
3463158,60,1,1,1,0.76,0.13,0.2,1,1,1,1,1
2468421,43,1,1,1,1.75,0.12,0.77,1,1,1,1,1
1492105,26,1,1,1,3.74,0.26,0.7,1,1,2,1,2
2578947,45,1,1,0,1.48,0.34,0.35,1,1,1,1,1
1547368,27,1,1,0,3.27,0.34,0.38,1,1,2,1,2
1768421,31,1,1,1,1.44,0.31,0.71,1,1,1,1,1
2273158,40,1,1,1,1.37,0.28,0.74,1,1,2,1,1
1584211,28,1,1,0,1.97,0.55,0.39,1,1,1,0,2
4233158,75,1,1,1,0.55,0.12,0.08,1,1,2,1,2
1805263,32,1,1,0,2.11,0.42,1.39,1,1,0,1,2
1971053,35,1,1,1,1.88,0.59,0.61,1,1,1,1,1
3091053,55,1,1,0,0.47,0.35,0.38,1,1,2,1,1
4550000,81,1,1,1,0.83,0.2,0.21,1,1,2,1,1
2578947,46,1,1,1,1.71,0.19,0.21,1,1,1,1,1
2284211,41,1,1,1,1.75,0.71,1.62,1,1,1,1,2
4715789,85,1,1,1,0.44,0.07,0.38,1,1,2,1,1
1989474,36,1,1,0,2.31,0.11,1.25,1,1,1,1,2
1768421,32,1,1,0,1.92,0.43,0.94,1,1,2,0,2
2648947,48,1,1,0,1.24,0.46,0.42,1,1,1,1,2
2192105,40,1,1,0,2.87,0.28,0.43,1,1,1,1,2
1915789,35,1,1,1,3.71,0.39,0.57,1,1,1,1,1
3500000,64,1,1,1,0.78,0.51,0.46,1,1,2,1,1
1694737,31,1,1,0,1.94,0.7,1.54,1,1,2,0,2
1639474,30,1,1,0,3.59,0.7,1.19,1,1,0,1,1
1912105,35,1,1,1,1.78,0.14,0.65,1,1,0,1,2
1473684,27,1,1,1,5.67,0.49,1.5,1,1,0,1,2
2063158,38,1,1,0,3.32,0.32,1.21,1,1,2,1,2
1952632,36,1,1,0,2.46,0.47,1.03,1,1,1,1,1
1952632,36,1,1,1,1.68,0.28,1.77,1,1,0,1,1
2210526,41,1,1,0,1.58,0.17,1.85,1,1,1,1,2
2155263,40,1,1,0,3.25,0.34,0.46,1,1,1,1,2
3500000,65,1,1,1,1.7,0.36,0.6,1,1,2,1,1
2044737,38,1,1,1,2.1,0.2,0.85,1,1,1,1,1
1934211,36,1,1,1,1.46,0.4,0.65,1,1,2,1,1
1934211,36,1,1,1,2.33,0.47,1.11,1,1,2,1,2
1934211,36,1,1,1,2.88,0.84,0.85,1,1,0,1,2
2578947,48,1,1,1,1.84,0.48,0.57,1,1,1,1,1
2947368,55,1,1,0,1.35,0.09,0.44,1,1,1,1,2
1657895,31,1,1,1,2.23,0.38,0.46,1,1,0,1,1
2192105,41,1,1,0,3,0.31,0.53,1,1,1,1,2
3518421,66,1,1,1,0.63,0.25,0.55,1,1,2,1,2
1915789,36,1,1,0,2.98,0.46,1.15,1,1,1,1,2
2542105,48,1,1,0,1.16,0.4,0.3,1,1,1,1,2
3905263,74,1,1,1,0.27,0.1,0.73,1,1,1,1,2
3905263,74,1,1,1,0.53,0.06,0.82,1,1,0,1,1
1842105,35,1,1,0,1.85,0.5,1.15,1,1,0,1,1
1842105,35,1,1,0,2.53,0.28,1.44,1,1,0,1,2
2100000,40,1,1,0,2.28,0.31,0.74,1,1,2,1,1
1621053,31,1,1,0,1.54,0.38,0.64,1,1,0,1,2
1878947,36,1,1,1,3.23,0.32,1.14,1,1,0,1,2
3021053,58,1,1,1,2.04,0.34,0.2,1,1,0,1,2
2026316,39,1,1,0,3.12,0.3,0.31,1,1,1,1,1
1558421,30,1,1,1,2.7,0.24,1.21,1,1,1,0,1
3315789,64,1,1,1,1.63,0.3,0.63,1,1,1,1,2
2892105,28,2,2,0,1,0.3,0.29,1,1,2,1,1
2265789,44,1,1,1,1.53,0.31,1.21,1,1,1,1,2
4513158,88,1,1,1,0.35,0.1,0.68,1,1,2,1,1
2100000,41,1,1,1,2.12,0.49,1.35,1,1,0,1,2
1842105,36,1,1,0,2.07,0.6,1.37,1,1,1,1,2
3426316,67,1,1,1,0.95,0.19,0.46,1,1,0,1,2
1584211,31,1,1,1,2.05,0.59,1,1,1,1,1,2
1786842,35,1,1,0,2.78,0.42,0.9,1,1,0,0,1
3260526,64,1,1,1,1.04,0.16,0.49,1,1,2,1,2
2284211,45,1,1,0,2.02,0.24,1.05,1,1,2,1,2
3039474,60,1,1,1,1.5,0.44,0.38,1,1,0,1,2
3223684,64,1,1,1,0.63,0.24,0.61,1,1,0,1,2
1510526,30,1,1,0,4.53,0.18,1.46,1,1,0,0,1
2763158,55,1,1,1,1.86,0.13,0.63,1,1,1,1,1
2210526,44,1,1,0,1.68,0.1,1.36,1,1,0,1,2
3214474,32,2,1,1,0.3,0.1,0.18,1,1,1,2,1
3312105,66,1,1,1,0.78,0.14,0.46,1,1,0,1,2
1252632,25,1,1,0,3.95,0.84,1.81,1,1,2,0,2
1400000,28,1,1,0,4.18,0.41,1.29,1,1,0,1,2
2247368,45,1,1,1,0.98,0.15,1.43,1,1,2,1,2
1842105,37,1,1,1,4.16,0.57,1.73,1,1,0,1,1
2136842,43,1,1,1,1.69,0.25,1.03,1,1,2,1,1
2136842,43,1,1,1,1.48,0.62,0.9,1,1,1,1,1
3378421,68,1,1,1,0.88,0.2,0.24,1,1,2,1,1
3278947,66,1,1,1,1.17,0.47,0.97,1,1,0,1,1
4421053,89,1,1,1,0.44,0.06,0.27,1,1,1,1,1
1786842,36,1,1,1,1.74,0.52,0.92,1,1,2,0,1
1584211,32,1,1,1,2.89,0.83,0.88,1,1,1,0,1
2026316,41,1,1,1,2.29,0.72,1.21,1,1,1,1,2
2063158,21,2,1,1,1.3,0.21,0.35,1,1,0,1,1
2210526,45,1,1,1,2.27,0.23,0.45,1,1,2,1,1
3131579,64,1,1,0,0.7,0.3,0.15,1,1,2,1,1
1952632,40,1,1,0,1.91,0.34,0.74,1,1,1,1,1
2431579,50,1,1,1,1.41,0.3,0.28,1,1,1,1,2
3205263,66,1,1,1,0.5,0.15,0.63,1,1,1,1,1
1547368,32,1,1,1,3.83,0.31,1.39,1,1,0,1,1
3131579,65,1,1,1,0.88,0.28,0.23,1,1,2,1,2
3131579,65,1,1,0,0.72,0.06,0.37,1,1,2,1,2
2210526,46,1,1,1,1.79,0.12,0.92,1,1,1,1,1
1768421,37,1,1,1,2.57,0.68,0.9,1,1,0,1,1
2910526,61,1,1,0,1.36,0.21,0.41,1,1,2,1,1
1860526,39,1,1,1,2.32,0.51,1.49,1,1,0,1,1
1952632,41,1,1,1,3.28,0.15,1.03,1,1,2,1,1
3094737,65,1,1,1,1.6,0.18,0.58,1,1,0,1,2
2468421,52,1,1,1,2.22,0.22,1.14,1,1,1,1,2
1897368,40,1,1,0,5.11,0.65,1.52,1,1,1,1,2
2321053,49,1,1,0,1.34,0.23,1.23,1,1,1,1,1
1657895,35,1,1,0,2.03,0.7,0.51,1,1,2,1,2
1657895,35,1,1,1,1.77,1.23,0.83,1,1,1,1,1
1657895,35,1,1,1,2.4,0.48,0.69,1,1,1,0,2
7000000,74,2,2,1,0.38,0.06,0.37,1,1,2,2,2
2317368,49,1,1,0,1.39,0.24,0.88,1,1,0,1,2
2317368,49,1,1,1,1.43,0.3,0.81,1,1,1,1,1
1370526,29,1,1,0,7.85,1.11,1.25,1,1,0,1,2
3021053,64,1,1,0,1.19,0.16,0.79,1,1,2,1,1
3628947,77,1,1,1,0.86,0.26,0.42,1,1,0,1,1
2873684,61,1,1,1,2.3,0.46,0.33,1,1,1,1,2
2109211,45,1,1,0,4.15,0.38,2.01,1,1,1,1,1
2671053,57,1,1,1,1.99,0.24,0.75,1,1,0,1,0
1639474,35,1,1,0,3.49,0.44,0.79,1,1,0,1,1
1915789,41,1,1,0,4.81,0.19,1.17,1,1,1,1,0
2100000,45,1,1,0,1.57,0.32,1.59,1,1,1,1,1
3168421,68,1,1,1,0.77,0.13,0.29,1,1,2,1,0
1768421,38,1,1,0,4.8,0.33,0.52,1,1,0,0,1
1805263,39,1,1,1,1.4,0.46,1.07,1,1,0,1,1
3407895,74,1,1,1,1.15,0.13,0.51,1,1,0,1,1
3315789,72,1,1,1,2.16,0.05,0.57,1,1,1,1,1
2947368,64,1,1,0,0.95,0.43,0.56,1,1,1,1,0
1842105,40,1,1,0,4.2,0.48,1.22,1,1,1,1,1
1105263,24,1,1,0,4.49,1.71,2.31,0,0,0,1,0
3168421,69,1,1,0,1.29,0.45,0.33,1,1,0,1,1
1326316,29,1,1,0,6.46,0.3,1.68,1,1,0,1,0
2468421,54,1,1,0,3.06,0.21,0.38,1,1,1,1,0
2192105,48,1,1,1,1.29,0.44,0.37,1,1,1,1,0
2759474,61,1,1,1,2.38,0.09,0.45,1,1,1,1,1
1492105,33,1,1,0,2.98,1.02,1.12,1,1,1,0,0
2394737,53,1,1,0,3.29,0.42,1.27,1,1,1,1,1
1805263,40,1,1,1,3.39,0.37,1.52,1,1,0,0,1
1801579,40,1,1,0,5.5,0.21,0.6,1,1,0,1,0
3131579,70,1,1,1,0.74,0.35,0.42,1,1,1,1,0
1915789,43,1,1,0,3.36,0.69,0.96,1,1,1,1,0
4365789,49,2,1,1,0.24,0.23,0.06,1,1,2,2,1
2578947,58,1,1,0,1.03,0.47,0.65,1,1,1,1,0
2394737,54,1,1,1,1.48,0.35,1.73,1,1,0,1,0
1326316,30,1,1,0,2.41,0.94,1.88,1,1,2,0,0
2210526,50,1,1,0,3.11,0.21,1.06,1,1,0,1,0
1547368,35,1,1,1,3.59,0.64,1.97,1,1,1,1,1
2689474,61,1,1,1,2.08,0.64,0.76,1,1,1,1,1
2597368,59,1,1,1,3.04,0.3,0.56,1,1,1,1,1
1713158,39,1,1,1,2.41,0.71,1.03,1,1,0,0,1
1842105,42,1,1,0,1.68,1.08,0.55,1,1,1,1,1
1750000,40,1,1,0,3.27,0.17,1.21,1,1,0,1,1
1396316,32,1,1,0,5.51,1.55,3.05,1,1,0,1,0
3054211,70,1,1,0,1.34,0.31,0.1,1,1,1,1,0
1307895,30,1,1,0,4.48,0.29,2.46,1,1,1,1,1
2833158,65,1,1,0,2.3,0.52,1.38,1,1,0,1,0
3131579,72,1,1,1,1.04,0.26,0.23,1,1,1,1,0
1731579,40,1,1,0,4.48,0.58,2.38,1,1,0,0,0
1768421,41,1,1,1,1.68,0.78,1.4,1,1,0,1,0
1289474,30,1,1,0,5.1,1.21,1.87,1,1,0,0,0
3094737,72,1,1,0,1.61,0.36,0.77,1,1,0,1,1
1547368,36,1,1,0,3.83,0.33,0.6,1,1,0,1,1
6428947,75,2,1,1,0.33,0.13,0.2,1,1,2,2,2
2136842,50,1,1,0,5.34,0.27,0.57,1,1,0,1,0
2431579,57,1,1,1,3.12,0.57,0.67,1,1,1,1,1
2210526,26,2,2,0,0.89,0.32,0.41,1,1,1,1,2
5095263,60,2,2,1,0.18,0.15,0.18,1,1,1,2,1
2542105,60,1,1,0,1.81,0.39,0.8,1,1,1,1,0
2836842,67,1,1,1,1.82,0.33,0.82,1,1,2,1,1
3131579,37,2,2,0,0.4,0.11,0.41,1,1,2,2,1
1602632,38,1,1,1,1.88,0.15,1.11,1,1,0,1,0
1897368,45,1,1,1,1.99,0.73,1.62,1,1,1,1,1
2906842,69,1,1,1,1.17,0.19,0.52,1,1,1,1,1
1639474,39,1,1,1,5.29,0.15,2.22,1,1,0,1,1
2855263,68,1,1,0,1.73,0.49,0.34,1,1,1,1,0
1510526,36,1,1,0,3.21,0.58,1.99,1,1,0,0,0
3721053,89,1,1,1,0.83,0.22,0.51,1,1,1,1,0
1878947,45,1,1,1,2.69,0.2,1.71,1,1,2,1,0
1584211,38,1,1,0,5.05,0.33,1.21,1,1,0,0,1
1989474,48,1,1,1,2.49,0.59,1.01,1,1,1,1,1
1657895,40,1,1,1,4.73,0.18,2.18,1,1,0,1,0
1326316,32,1,1,0,3.78,0.28,2.1,1,1,0,1,1
3426316,83,1,1,1,1.03,0.24,0.5,1,1,2,1,0
2468421,60,1,1,0,1.79,0.08,0.34,1,1,2,1,0
3647368,89,1,1,1,1.42,0.18,1.26,1,1,2,1,1
2210526,27,2,2,0,1.33,0.11,0.69,1,1,1,1,1
2578947,63,1,1,1,1.39,0.17,0.98,1,1,1,1,1
3500000,43,2,2,1,0.52,0.17,0.41,1,1,1,2,1
6005263,74,2,2,1,0.41,0.15,0.16,1,1,2,2,1
1657895,41,1,1,1,2.98,0.28,1.68,1,1,1,1,0
1289474,32,1,1,0,4.7,1.25,1.5,1,1,0,0,1
1289474,32,1,1,0,5.61,0.35,3.03,1,1,0,0,0
2652632,66,1,1,1,4.08,0.28,0.35,1,1,2,1,1
4421053,55,2,2,1,0.24,0.17,0.1,1,1,1,2,1
2210526,55,1,1,0,4.2,0.24,0.68,1,1,0,1,0
1400000,35,1,1,0,3.89,0.83,2.71,1,1,1,1,0
2357895,59,1,1,0,2.14,0.53,1.94,1,1,0,1,0
4789474,60,2,1,1,0.29,0.23,0.32,1,1,1,2,2
2505263,63,1,1,1,1.95,0.39,0.74,1,0,2,1,0
1985789,25,2,1,1,1.89,0.31,0.66,1,1,2,1,1
3168421,80,1,1,0,1.69,0.33,0.73,1,0,1,1,0
1694737,43,1,1,0,3.09,0.34,1.36,1,1,0,0,1
2118421,54,1,1,0,3.66,0.36,0.56,1,0,1,1,0
2501579,64,1,1,1,1.11,0.55,0.15,1,1,1,1,0
5157895,132,1,1,1,0.79,0.38,0.09,1,1,2,1,0
1400000,36,1,1,1,4.27,1.69,1.77,1,0,0,0,0
2752105,71,1,1,0,1.21,0.46,0.31,1,0,1,1,0
930079,24,1,1,0,5,0.45,1.75,0,1,1,1,0
1694737,44,1,1,1,5.2,1.2,1.25,1,1,0,1,1
2578947,67,1,1,1,2.36,0.11,0.87,1,0,0,1,0
2155263,56,1,1,0,3.59,0.53,1.97,1,0,1,1,0
3205263,84,1,1,1,3.75,0.66,0.27,1,1,0,1,1
2744737,72,1,1,0,1.7,1.14,0.41,1,1,2,1,0
2210526,58,1,1,0,1.65,0.25,0.45,1,1,1,1,0
1713158,45,1,1,0,3.73,1.23,1.85,1,1,1,0,0
1215789,32,1,1,0,5,0.56,2.27,1,0,0,1,1
1252632,33,1,1,0,1.9,2.12,1.51,1,0,0,1,0
2575263,34,2,1,1,0.76,0.34,0.66,1,1,1,1,1
1363158,36,1,1,0,4.61,0.78,1.44,1,0,0,0,0
1363158,36,1,1,0,3.43,0.48,3.71,1,0,2,0,0
1838421,49,1,1,1,4.87,0.29,1.26,1,1,0,1,1
2210526,59,1,1,1,2.39,0.24,1.25,1,0,1,1,1
1123684,30,1,1,0,4.27,0.8,2.54,0,1,0,1,1
1786842,48,1,1,1,3.66,0.47,1.31,1,1,2,0,0
4900000,66,2,1,1,0.2,0.14,0.25,1,1,1,2,1
2508947,34,2,2,1,0.96,0.13,0.5,1,1,1,1,1
1289474,35,1,1,0,3.27,1.29,1.03,1,1,0,1,1
1768421,48,1,1,1,2.92,0.85,0.71,1,0,0,1,1
2542105,69,1,1,0,3.01,0.24,0.35,1,0,2,1,1
3315789,90,1,1,1,1.13,0.37,0.49,1,1,2,1,1
1473684,40,1,1,1,4.24,0.45,2.03,1,0,2,0,0
2354211,64,1,1,1,1.97,0.86,0.79,1,1,2,1,1
1654211,45,1,1,1,7.36,0.55,1.16,1,0,0,1,0
4789474,66,2,1,1,0.44,0.14,0.31,1,1,0,2,1
2173684,60,1,1,1,4.07,0.26,0.95,1,0,1,1,0
2892105,80,1,1,1,3.8,0.43,0.49,1,0,1,1,1
2523684,70,1,1,0,1.29,0.51,0.33,1,0,0,1,0
1621053,45,1,1,1,2.71,0.62,1.87,1,0,1,1,0
1436842,40,1,1,1,2.51,0.21,1.42,1,0,0,0,0
2800000,78,1,1,0,1.21,0.06,0.56,1,0,0,1,1
1400000,39,1,1,0,6.38,0.29,1.76,1,0,0,1,1
6447368,90,2,2,1,0.26,0.24,0.19,1,1,2,2,2
2136842,30,2,2,0,1.56,0.1,0.47,1,1,1,1,1
2170000,61,1,1,1,4.26,0.47,2.84,1,0,1,1,1
1418421,40,1,1,1,4.74,0.36,3.06,1,0,0,1,1
1948947,55,1,1,1,4.65,0.46,1.41,1,1,2,1,0
1267368,36,1,1,0,8.16,1.07,3.46,1,0,0,0,0
2247368,64,1,1,1,4.03,0.28,1.36,1,0,2,1,1
2247368,64,1,1,0,1.86,0.45,0.81,0,1,0,1,0
1400000,40,1,1,1,6.85,0.52,1.33,1,1,1,0,1
1396316,40,1,1,0,4.75,1.84,3.7,0,1,0,0,1
4163158,60,2,2,1,0.55,0.15,0.04,1,1,1,2,1
4494737,65,2,1,1,0.22,0.08,0.18,1,1,2,2,1
1934211,56,1,1,0,2.28,0.43,2.01,0,0,1,1,0
1584211,46,1,1,0,4.74,0.3,0.73,0,1,2,0,0
1823684,53,1,1,1,1.94,1.05,0.61,0,0,0,1,0
1989474,58,1,1,0,3.74,0.69,2.93,1,1,0,1,1
1234211,36,1,0,0,3.13,0.66,2.58,0,1,0,1,1
2615789,77,1,1,0,2.09,0.91,1.64,0,0,1,1,1
1492105,44,1,1,1,4.2,0.67,1.81,0,0,0,0,1
2707895,80,1,1,0,3.39,0.28,0.51,0,1,1,1,1
4052632,60,2,1,1,0.45,0.14,0.38,1,1,1,2,2
3201579,96,1,0,1,0.66,0.05,0.83,1,0,2,1,0
2928947,44,2,1,1,1.07,0.21,0.34,1,1,1,1,1
2228947,67,1,0,0,1.88,0.25,0.53,1,1,1,1,0
3481579,105,1,1,1,1.42,0.11,0.61,0,1,2,1,1
3978947,60,2,1,1,0.46,0.1,0.19,1,1,2,2,2
3684211,112,1,0,1,0.35,0.21,1.37,0,0,2,1,0
2763158,84,1,0,1,2.2,0.14,1.87,1,0,0,1,1
3021053,46,2,1,0,0.62,0.14,0.32,1,1,1,2,2
2284211,35,2,2,1,1.51,0.2,0.57,1,1,2,1,2
